date,unemployment,employment_decline,crime,unemployment_z,employment_decline_z,crime_z,STI
2020-03-01,2.51,-1.9,5.476666666666667,-1.2349901827707324,-1.0590179351010842,-1.157676201696183,-1.150561439856
2020-04-01,2.6,-1.5,5.390000000000001,-1.1465268161928333,-0.7000483679987004,-1.1727626133659155,-1.0064459325191497
2020-05-01,2.76,-0.9,5.303333333333334,-0.9892586089432355,-0.16159401734512466,-1.1878490250356482,-0.7795672171080028
2020-06-01,2.77,-0.9,5.216666666666667,-0.9794293459901354,-0.16159401734512466,-1.2029354367053806,-0.7813196000135468
2020-07-01,2.87,-0.8,5.13,-0.8811367164591365,-0.0718516255695287,-1.2180218483751133,-0.7236700634679262
2020-08-01,2.97,-0.8,5.043333333333333,-0.7828440869281377,-0.0718516255695287,-1.233108260044846,-0.6959346575141708
2020-09-01,2.98,-0.6,4.956666666666667,-0.773014823975038,0.1076331579816633,-1.2481946717145782,-0.6378587792359843
2020-10-01,3.13,-0.5,4.87,-0.6255758796785399,0.19737554975725924,-1.2632810833843109,-0.5638271377685306
2020-11-01,2.95,-0.5,4.841666666666667,-0.8025026128343374,0.19737554975725924,-1.268213179507108,-0.6244467475280621
2020-12-01,3.06,-0.5,4.8133333333333335,-0.6943807203502389,0.19737554975725924,-1.2731452756299053,-0.5900501487409616
2021-01-01,2.97,-0.4,4.785,-0.7828440869281377,0.2871179415328552,-1.2780773717527025,-0.5912678390493283
2021-02-01,2.91,-0.3,4.756666666666667,-0.841819664646737,0.3768603333084512,-1.2830094678754995,-0.5826562664045951
2021-03-01,2.69,-0.7,4.7283333333333335,-1.0580634496149346,0.017890766206067343,-1.2879415639982967,-0.7760380824690546
2021-04-01,2.86,-0.5,4.7,-0.8909659794122367,0.19737554975725924,-1.292873660121094,-0.6621546965920238
2021-05-01,2.9,-0.8,4.671666666666667,-0.8516489275998371,-0.0718516255695287,-1.2978057562438912,-0.7404354364710857
2021-06-01,2.9,-0.6,4.6433333333333335,-0.8516489275998371,0.1076331579816633,-1.3027378523666884,-0.6822512073282874
2021-07-01,2.75,-0.5,4.615,-0.9990878718963352,0.19737554975725924,-1.3076699484894856,-0.7031274235428538
2021-08-01,2.77,-0.3,4.586666666666667,-0.9794293459901354,0.3768603333084512,-1.3126020446122828,-0.6383903524313224
2021-09-01,2.74,-0.2,4.558333333333334,-1.0089171348494348,0.4666027250840472,-1.3175341407350798,-0.6199495168334891
2021-10-01,2.69,-0.2,4.53,-1.0580634496149346,0.4666027250840472,-1.322466236857877,-0.6379756537962548
2021-11-01,2.8,0.1,4.553333333333334,-0.949941557130836,0.7358299004108351,-1.318404510639103,-0.5108387224530345
2021-12-01,2.74,0.1,4.576666666666667,-1.0089171348494348,0.7358299004108351,-1.3143427844203288,-0.5291433396196429
2022-01-01,2.8,0.9,4.6,-0.949941557130836,1.4537690346156027,-1.3102810582015547,-0.26881786023892934
2022-02-01,2.69,1.0,4.623333333333333,-1.0580634496149346,1.5435114263911989,-1.3062193319827806,-0.27359045173550545
2022-03-01,2.56,1.3,4.6466666666666665,-1.1858438680052328,1.812738601717987,-1.3021576057640063,-0.22508762401708404
2022-04-01,2.55,1.0,4.67,-1.1956731309583328,1.5435114263911989,-1.2980958795452322,-0.3167525280374554
2022-05-01,2.59,0.8,4.693333333333333,-1.1563560791459333,1.364026642840007,-1.294034153326458,-0.36212119654412817
2022-06-01,2.61,0.6,4.716666666666667,-1.1366975532397336,1.184541859288815,-1.2899724271076838,-0.4140427070195341
2022-07-01,2.51,0.6,4.74,-1.2349901827707324,1.184541859288815,-1.2859107008889097,-0.445453008123609
2022-08-01,2.52,0.5,4.763333333333333,-1.2251609198176323,1.0947994675132189,-1.2818489746701358,-0.47073680899151643
2022-09-01,2.63,0.4,4.786666666666666,-1.1170390273335338,1.005057075737623,-1.2777872484513615,-0.46325640001575746
2022-10-01,2.59,0.5,4.81,-1.1563560791459333,1.0947994675132189,-1.2737255222325874,-0.44509404462176727
2022-11-01,2.52,0.3,4.880833333333333,-1.2251609198176323,0.9153146839620271,-1.2613952819255942,-0.5237471725937332
2022-12-01,2.53,0.3,4.951666666666666,-1.2153316568645327,0.9153146839620271,-1.2490650416186015,-0.5163606715070358
2023-01-01,2.49,-0.6,5.0225,-1.2546487086769318,0.1076331579816633,-1.2367348013116084,-0.794583450668959
2023-02-01,2.58,-0.6,5.093333333333333,-1.1661853420990331,0.1076331579816633,-1.2244045610046157,-0.7609855817073284
2023-03-01,2.72,-0.6,5.164166666666667,-1.0285756607556347,0.1076331579816633,-1.2120743206976226,-0.7110056078238647
2023-04-01,2.57,-0.7,5.234999999999999,-1.1760146050521332,0.017890766206067343,-1.1997440803906296,-0.7859559730788984
2023-05-01,2.54,-0.8,5.305833333333333,-1.2055023939114327,-0.0718516255695287,-1.1874138400836367,-0.8215892865215327
2023-06-01,2.51,-0.6,5.376666666666667,-1.2349901827707324,0.1076331579816633,-1.1750835997766436,-0.7674802081885709
2023-07-01,2.58,-0.7,5.4475,-1.1661853420990331,0.017890766206067343,-1.1627533594696509,-0.7703493117875388
2023-08-01,2.64,-0.7,5.5183333333333335,-1.1072097643804337,0.017890766206067343,-1.1504231191626577,-0.746580705779008
2023-09-01,2.57,-0.8,5.589166666666666,-1.1760146050521332,-0.0718516255695287,-1.1380928788556648,-0.7953197031591088
2023-10-01,2.55,-0.8,5.66,-1.1956731309583328,-0.0718516255695287,-1.1257626385486719,-0.7977624650255111
2023-11-01,2.56,-1.0,5.66,-1.1858438680052328,-0.2513364091207206,-1.1257626385486719,-0.8543143052248752
2023-12-01,2.5,-1.1,5.66,-1.2448194457238322,-0.34107880089631665,-1.1257626385486719,-0.9038869617229403
2024-01-01,2.49,-0.9,,-1.2546487086769318,-0.16159401734512466,,-0.7081213630110282
2024-02-01,2.59,-1.0,,-1.1563560791459333,-0.2513364091207206,,-0.703846244133327
2024-03-01,2.58,-1.2,,-1.1661853420990331,-0.4308211926719125,,-0.7985032673854728
2024-04-01,2.61,-1.1,,-1.1366975532397336,-0.34107880089631665,,-0.7388881770680251
2024-05-01,2.6,-1.2,,-1.1465268161928333,-0.4308211926719125,,-0.7886740044323729
2024-06-01,2.53,-1.4,,-1.2153316568645327,-0.6103059762231045,,-0.9128188165438186
2024-07-01,2.63,-1.3,,-1.1170390273335338,-0.5205635844475085,,-0.8188013058905211
2024-08-01,2.47,-1.3,,-1.2743072345831317,-0.5205635844475085,,-0.8974354095153201
2024-09-01,2.44,-1.2,,-1.3037950234424314,-0.4308211926719125,,-0.867308108057172
2024-10-01,2.47,-1.4,,-1.2743072345831317,-0.6103059762231045,,-0.9423066054031181
2024-11-01,2.47,-1.1,,-1.2743072345831317,-0.34107880089631665,,-0.8076930177397241
2024-12-01,2.46,-1.1,,-1.2841364975362317,-0.34107880089631665,,-0.8126076492162742
2025-01-01,2.48,-1.1,,-1.2644779716300318,-0.34107880089631665,,-0.8027783862631742
2025-02-01,2.41,-1.0,,-1.3332828123017308,-0.2513364091207206,,-0.7923096107112257
2025-03-01,2.48,-0.9,,-1.2644779716300318,-0.16159401734512466,,-0.7130359944875783
2025-04-01,2.52,-1.1,,-1.2251609198176323,-0.34107880089631665,,-0.7831198603569745
2025-05-01,2.45,-1.1,,-1.2939657604893313,-0.34107880089631665,,-0.817522280692824
2025-06-01,2.45,-1.0,,-1.2939657604893313,-0.2513364091207206,,-0.772651084805026
2025-07-01,2.34,-1.0,,-1.4020876529734303,-0.2513364091207206,,-0.8267120310470755
2025-08-01,2.56,-0.9,,-1.1858438680052328,-0.16159401734512466,,-0.6737189426751787
2025-09-01,2.57,-0.9,,-1.1760146050521332,-0.16159401734512466,,-0.6688043111986289
2025-10-01,2.63,-0.7,,-1.1170390273335338,0.017890766206067343,,-0.5495741305637332
2025-11-01,2.56,-0.9,,-1.1858438680052328,-0.16159401734512466,,-0.6737189426751787
2025-12-01,2.64,,,-1.1072097643804337,,,-1.1072097643804337
